FID,OBJECTID,PARCELID,NUM_UNITS,GRPPCLID_1,EXLUCODE,CLASS,BOOK,PAGE,PARCEL,MLTOWN,PROPTYID,MKTLND,MKTIMP,NUMPCL,PNTPCLID,MKT_TOTAL_,TAXDST,OWNER6,OWNNM1,OWNNM2,OWNAD1,OWNAD2,LGLDS1,LGLDS2,LGLDS3,PREVOWN1,PREVOWN2,SPLFLG,NEWFLG,MKTCAU,NHBDNO,ADDRNO,ADDRST,ADDRSF,BANKCD,MLNM1,MLNM2,MLADR1,MLADR2,CNTDUE,DLNQDT,CNTSTG,CNTTRM,CNTFLG,RECST,SALDAT,SALTYP,SALAMT,SALSRC,VALID,SALCNV,DEEDNO,INSTTY,ACREDEED,UNIT,LOC_ST_IND,LOC_ST_DIR,LOC_SEC_NO,SCHOOL_COD,BOR_FLAG,HMSD_FLAG,PARSTAT,RED_25_FLA,DIV_FLAG,FORECL_FLA,ANNUAL_TAX,FRONT_FOOT,TAXES_PAID,PAR_DELETE,DELQ_TAXES,LGLDS4,CONVEY_NO,OWNER48,AUDPCLID,AUDPTYID,OWNAD1A,MLADR1A,ADDRECID,HNUM,CAGDIR,CAGSTRNAME,CAGSFX,ADDRTYPE,STRNAMID,JURISABBRV,JURISDICT,STRSEGID,JOINED,AREA,ACRES,PERIMETER,Shape_Length,Shape_Area
1365,13040,013400010305,0,013400010305,ED,650,134,0001,0305,0,01340001030500,8640.000000000000000,0.000000000000000,1,,0.000000000000000,1,CINCIN,CINCINNATI BOARD OF EDUCA,,PO BOX 5384,CINCINNATI OH 45201-5384,ARMORY AVE               ,25.82 X 80 FT IRR        ,PT LOT 28                ,CINCINNATI BOARD,OF EDUCATION,Y,N,0.000000000000000,0,,DERRICK TURNBOW,AV,0,CINTI BOARD OF EDUCATION-,,PO BOX 5384,CINCINNATI OH 452015384,0,0,,,,,32874,,0.000000000000000,,,0,0,WE,0.028000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,WADE PL A SUB,0,CINCINNATI BOARD OF EDUCATION                   ,13400010305,1340001030500,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,195.224248893187820,0.000000000000000
1366,121331,013400010306,0,013400010306,ED,650,134,0001,0306,90,01340001030690,10260.000000000000000,0.000000000000000,1,,0.000000000000000,1,CINCIN,CINCINNATI BOARD OF EDUCA,,PO BOX 5384,CINCINNATI OH 45201-5384,1515-17 CENTRAL AV       ,25 X 90 IR LT 6 WADE     ,PLAT A SUB,CINCINNATI BOARD,OF EDUCATION,N,N,0.000000000000000,0,1515,CENTRAL,AV,0,CINTI BOARD OF EDUCATION-,,PO BOX 5384,CINCINNATI OH 452015384,0,0,,,,,30133,,0.000000000000000,,,0,0,WE,0.077000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,CINCINNATI BOARD OF EDUCATION                   ,13400010306,1340001030690,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,254.068639061986800,0.000000000000000
1367,164297,013400010307,0,013400010307,ED,650,134,0001,0307,0,01340001030700,9310.000000000000000,0.000000000000000,1,,0.000000000000000,1,CINCIN,CINCINNATI BOARD OF EDUCA,,PO BOX 5384,CINCINNATI OH 45201-5384,1513 CENTRAL AVE         ,25 FT IRR LOT 5          ,WADE PL A SUB,CINCINNATI BOARD,OF EDUCATION,Y,N,0.000000000000000,0,1513,CENTRAL,AV,0,CINTI BOARD OF EDUCATION-,,PO BOX 5384,CINCINNATI OH 452015384,0,0,,,,,32874,,0.000000000000000,,,0,0,WE,0.048000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,CINCINNATI BOARD OF EDUCATION                   ,13400010307,1340001030700,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,221.968761857912800,0.000000000000000
1368,164298,013400010308,0,013400010308,ED,650,134,0001,0308,0,01340001030800,9330.000000000000000,0.000000000000000,1,,0.000000000000000,1,CINCIN,CINCINNATI BOARD OF EDUCA,,PO BOX 5384,CINCINNATI OH 45201-5384,1511 CENTRAL AVE         ,25 FT IRR LOT 4          ,WADE PL A SUB,CINCINNATI BOARD,OF EDUCATION,Y,N,0.000000000000000,0,1511,CENTRAL,AV,0,CINTI BOARD OF EDUCATION-,,PO BOX 5384,CINCINNATI OH 452015384,0,0,,,,,32874,,0.000000000000000,,,0,0,WE,0.049000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,CINCINNATI BOARD OF EDUCATION                   ,13400010308,1340001030800,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,222.733874211569090,0.000000000000000
1369,164299,013400010309,0,013400010309,ED,650,134,0001,0309,0,01340001030900,7600.000000000000000,0.000000000000000,1,,0.000000000000000,1,CINCIN,CINCINNATI BOARD OF EDUCA,,PO BOX 5384,CINCINNATI OH 45201-5384,25.06 X 86.73            ,WS CENTRAL AVE           ,62.69 FT N OF ARMORY AVE,CINCINNATI BOARD,OF EDUCATION,Y,N,0.000000000000000,0,5908,PLAINFIELD,RD,0,CINTI BOARD OF EDUCATION-,,PO BOX 5384,CINCINNATI OH 452015384,0,0,,,,,32874,,0.000000000000000,,,0,0,WE,0.050000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,CINCINNATI BOARD OF EDUCATION                   ,13400010309,1340001030900,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,223.754259162729540,0.000000000000000
1370,121332,013400010311,0,013400010310,ED,650,134,0001,0311,90,01340001031190,0.000000000000000,0.000000000000000,0,013400010310,0.000000000000000,1,CINCIN,CINCINNATI BOARD OF EDUCA,,PO BOX 5384,CINCINNATI OH 45201-5384,1503-05 CENTRAL AVE,42 FT IRR LOT 2 N PT LOT,1 WADE PL A SUB,CINTI BD OF EDUCATION,,,,0.000000000000000,0,,,,0,CINTI BOARD OF EDUCATION-,,PO BOX 5384,CINCINNATI OH 452015384,0,0,,,,,0,,0.000000000000000,,,0,0,,0.000000000000000,,,,,0,,,,,,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,PARS 310-311 CONS,0,CINCINNATI BOARD OF EDUCATION                   ,13400010311,1340001031100,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,206.459558874366730,0.000000000000000
1371,164497,013400010312,0,013400010312,ED,650,134,0001,0312,0,01340001031200,6000.000000000000000,0.000000000000000,1,,0.000000000000000,1,CINCIN,CINCINNATI BOARD OF EDUCA,,PO BOX 5384,CINCINNATI OH 45201-5384,1501 CENTRAL AVE         ,20.16 X 90 IRR S PT LOT 1,WADE PL A SUB,CINCINNATI BOARD,OF EDUCATION,Y,N,0.000000000000000,0,1501,CENTRAL,AV,0,CINTI BOARD OF EDUCATION-,,PO BOX 5384,CINCINNATI OH 452015384,0,0,,,,,32874,,0.000000000000000,,,0,0,WE,0.027000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,CINCINNATI BOARD OF EDUCATION                   ,13400010312,1340001031200,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,207.158694785119510,0.000000000000000
1372,275896,013400010313,0,013400010313,HI,399,134,0001,0313,0,01340001031300,8840.000000000000000,1980.000000000000000,8,,0.000000000000000,1,SALEH ,SALEH OMRAN &,RAID MAHMOD,2029 DANA AVE,CINCINNATI OH 45207,1571 CENTRAL AVE         ,27 X 84.32               ,PT LOT 172 WADE SUB PL A,ATKINS & STANG ELECTRIC,AN OHIO CORP,Y,N,0.000000000000000,0,1571,CENTRAL,AV,0,SALEH OMRAN & RAID MOHMOD,,2029 DANA AVE,CINCINNATI OH 45207,0,0,,,,,37707,,287000.000000000000000,,,0,0,WE,0.051000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,4120,SALEH OMRAN & RAID MAHMOD                       ,13400010313,1340001031300,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,217.603965759733820,0.000000000000000
1373,380062,013400010314,0,013400010314,ED,650,134,0001,0314,0,01340001031400,8970.000000000000000,0.000000000000000,1,,0.000000000000000,1,CINCIN,CINCINNATI BOARD OF EDUCA,,PO BOX 5384,CINCINNATI OH 45201-5384,410 DAVID ST             ,29.89 FT IRR E PT LOT 127,WADE PL A SUB,CINCINNATI BOARD,OF EDUCATION,Y,N,0.000000000000000,0,410,DAVID,ST,0,CINTI BOARD OF EDUCATION-,,PO BOX 5384,CINCINNATI OH 452015384,0,0,,,,,32874,,0.000000000000000,,,0,0,WE,0.038000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,CINCINNATI BOARD OF EDUCATION                   ,13400010314,1340001031400,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,256.021561278390780,0.000000000000000
1374,219643,013400010318,0,013400010318,VA,400,134,0001,0318,0,01340001031800,380.000000000000000,0.000000000000000,21,,0.000000000000000,1,CENTRA,CENTRAL CONGREGATION,OF JEHOVAHS WITNESSES,3607 BARBERRY AVE,CINCINNATI OH 45207-1301,NS DAVID ST FT IRR       ,E PT LOT 122             ,WADE PL A SUB,,,N,N,0.000000000000000,0,424,DAVID,ST,0,MIDTOWN CONGREGATION OF J,C/O CONRAD ANDERSON,224 E 8TH STREE APT,CINCINNATI OH 45202,0,0,,,,,34610,,0.000000000000000,,,0,0,WE,0.003000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,CENTRAL CONGREGATION OF JEHOVAHS WITNESSES      ,13400010318,1340001031800,,409, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,49.174588465720021,0.000000000000000
1375,219644,013400010322,0,013400010322,ED,650,134,0001,0322,0,01340001032200,8500.000000000000000,0.000000000000000,1,,0.000000000000000,1,CINCIN,CINCINNATI BOARD OF EDUCA,,PO BOX 5384,CINCINNATI OH 45201-5384,418 ARMORY AVE           ,12.50 X 80 W ONE-HALF LOT,27 WADE PL A SUB,CINCINNATI BOARD,OF EDUCATION,Y,N,0.000000000000000,0,418,DERRICK TURNBOW,AV,0,CINTI BOARD OF EDUCATION-,,PO BOX 5384,CINCINNATI OH 452015384,0,0,,,,,32874,,0.000000000000000,,,0,0,WE,0.024000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,CINCINNATI BOARD OF EDUCATION                   ,13400010322,1340001032200,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,187.675647910911040,0.000000000000000
1376,219645,013400010323,0,013400010323,ED,650,134,0001,0323,0,01340001032300,8700.000000000000000,0.000000000000000,1,,0.000000000000000,1,CINCIN,CINCINNATI BOARD OF EDUCA,,PO BOX 5384,CINCINNATI OH 45201-5384,414 ARMORY AVE           ,17.75 X 78.42 W PT LOT 28,WADE PL A SUB,CINCINNATI BOARD,OF EDUCATION,Y,N,0.000000000000000,0,418,DERRICK TURNBOW,AV,0,CINTI BOARD OF EDUCATION-,,PO BOX 5384,CINCINNATI OH 452015384,0,0,,,,,32874,,0.000000000000000,,,0,0,WE,0.030000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,CINCINNATI BOARD OF EDUCATION                   ,13400010323,1340001032300,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,194.189944490871570,0.000000000000000
1377,13041,013400010325,0,013400010325,IN,680,134,0001,0325,0,01340001032500,1700.000000000000000,0.000000000000000,5,,0.000000000000000,1,FEAST ,FEAST OF LOVE,,5742 HAMILTON AVE,CINCINNATI OH 45224,WADE ST   12.50 FT IR    ,  PT LOT 145 WADE SUB PL ,A,COLLEGE HILL PRESBYTERIAN,CHURCH,Y,N,0.000000000000000,0,422,WADE,ST,0,FEAST OF LOVE,,5742 HAMILTON AVE,CINCINNATI OH 45224,0,0,,,,,39253,,0.000000000000000,1,,0,0,WE,0.024000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,FEAST OF LOVE                                   ,13400010325,1340001032500,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,185.584921873648600,0.000000000000000
1378,275897,013400010337,0,013400010337,PS,640,134,0001,0337,90,01340001033790,0.000000000000000,0.000000000000000,1,,0.000000000000000,1,CINCIN,CINCINNATI CITY OF,,801 PLUM ST,CINCINNATI OH 45202-5704,LIBERTY ST EX-5          ,58.50 X 56.11 IRR        ,PT LOTS 4-5 N WADES SUB,CINCINNATI CITY OF THE,,N,N,0.000000000000000,0,415,LIBERTY,ST,0,CINCINNATI CITY OF,CINCINNATI CITY OF,801 PLUM ST,CINCINNATI OH 452025704,0,0,,,,,25569,,0.000000000000000,,,0,0,WE,0.073000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,CINCINNATI CITY OF                              ,13400010337,1340001033790,ROOM 122,ROOM 122, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,226.420755816732170,0.000000000000000
1379,164498,013400010343,0,013400010343,PS,640,134,0001,0343,90,01340001034390,0.000000000000000,0.000000000000000,1,,0.000000000000000,1,CINCIN,CINCINNATI CITY OF,,801 PLUM ST,CINCINNATI OH 45202-5704,LIBERTY ST EX-5          ,51.84 X 87.50 IRR        ,PT LOTS 1-2-3-4 N WADES  ,CINCINNATI CITY OF THE,,N,N,0.000000000000000,0,411,LIBERTY,ST,0,CINCINNATI CITY OF,CINCINNATI CITY OF,801 PLUM ST,CINCINNATI OH 452025704,0,0,,,,,25569,,0.000000000000000,,,0,0,WE,0.112000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,SUB,0,CINCINNATI CITY OF                              ,13400010343,1340001034390,ROOM 122,ROOM 122, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,288.827859173329160,0.000000000000000
1380,164499,013400010345,0,013400010345,VA,300,134,0001,0345,0,01340001034500,8550.000000000000000,0.000000000000000,8,,0.000000000000000,1,SALEH ,SALEH OMRAN &,RAID MAHMOD,2029 DANA AVE,CINCINNATI OH 45207,CENTRAL AVE              ,26.11 X 100.89 IRR       ,PT LOT 175 WADE SUB PL A,ATKINS & STANG ELECTRIC,AN OHIO CORP,Y,N,0.000000000000000,0,1579,CENTRAL,AV,0,SALEH OMRAN & RAID MOHMOD,,2029 DANA AVE,CINCINNATI OH 45207,0,0,,,,,37707,,287000.000000000000000,,,0,0,WE,0.042000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,4120,SALEH OMRAN & RAID MAHMOD                       ,13400010345,1340001034500,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,233.781866691757900,0.000000000000000
1381,322171,013400010346,0,013400010346,VA,400,134,0001,0346,0,01340001034600,880.000000000000000,0.000000000000000,1,,0.000000000000000,1,REVELA,REVELATION BAPTIST CHURCH,,1556 JOHN ST,CINCINNATI OH 45214,SS LIBERTY ST 1743 SQ FT ,PT LOTS 179 180 D WADES  ,PL A SUB,,,Y,N,0.000000000000000,0,,LIBERTY,ST,0,REVELATION BAPTIST CHURCH,,1556 JOHN ST,CINCINNATI OH 45214,0,0,,,,,25569,,0.000000000000000,,,0,0,WE,0.040000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,REVELATION BAPTIST CHURCH                       ,13400010346,1340001034600,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,247.703516393031780,0.000000000000000
1382,13043,013400010347,0,013400010347,ED,650,134,0001,0347,0,01340001034700,29740.000000000000000,0.000000000000000,1,,0.000000000000000,1,CINCIN,CINCINNATI BOARD OF EDUCA,,PO BOX 5384,CINCINNATI OH 45201-5384,"S DAVID ST 9,749 SQ FT   ",R1-T4-S24                ,PT LOTS 118 THRU 123     ,CINCINNATI BOARD,OF EDUCATION,Y,N,0.000000000000000,0,,DAVID,ST,0,CINTI BOARD OF EDUCATION-,,PO BOX 5384,CINCINNATI OH 452015384,0,0,,,,,31686,,0.000000000000000,,,0,0,WE,0.212000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,WADE PL A SUB,0,CINCINNATI BOARD OF EDUCATION                   ,13400010347,1340001034700,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,495.358356051446950,0.000000000000000
1383,13044,013400010348,0,013400010348,VA,300,134,0001,0348,0,01340001034800,1060.000000000000000,0.000000000000000,8,,0.000000000000000,1,SALEH ,SALEH OMRAN &,RAID MAHMOD,2029 DANA AVE,CINCINNATI OH 45207,PT KUHFER ALLEY  0.044 AC,R1-T4-S24,,ATKINS & STANG ELECTRIC,,N,N,0.000000000000000,0,,CENTRAL,AV,0,SALEH OMRAN & RAID MOHMOD,,2029 DANA AVE,CINCINNATI OH 45207,0,0,,,,,37707,,287000.000000000000000,,,0,0,WE,0.042000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,4120,SALEH OMRAN & RAID MAHMOD                       ,13400010348,1340001034800,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,282.715748262137880,0.000000000000000
1384,219648,013400010353,0,013400010353,VA,500,134,0001,0353,0,01340001035300,2550.000000000000000,0.000000000000000,1,,0.000000000000000,1,REVELA,REVELATION MISSIONARY,BAPTIST CHURCH,1556 JOHN ST,CINCINNATI OH 45214,PART OF VACATED BARD ALLE,Y0.042 AC,,,,N,N,0.000000000000000,0,,BARD,AL,0,REVELATION MISSIONARY,REVELATION MISSIONARY,1556 JOHN ST,CINCINNATI OH 45214,0,0,,,,,38469,,0.000000000000000,5,,0,0,QE,0.042000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,REVELATION MISSIONARY BAPTIST CHURCH            ,13400010353,1340001035300,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,382.766010950096300,0.000000000000000
1385,13090,013400030061,0,013400030003,ED,650,134,0003,0061,90,01340003006190,0.000000000000000,0.000000000000000,0,013400030003,0.000000000000000,1,CINCIN,CINCINNATI BOARD OF EDUCA,,PO BOX 5384,CINCINNATI OH 45201-5384,,,,CINTI BD OF EDUCATION,,,,0.000000000000000,0,,,,0,CINTI BOARD OF EDUCATION-,,PO BOX 5384,CINCINNATI OH 452015384,0,0,,,,,0,,0.000000000000000,,,0,0,,0.000000000000000,,,,,0,,,,,,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,CINCINNATI BOARD OF EDUCATION                   ,13400030061,1340003006100,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,218.713005380994640,0.000000000000000
1386,63750,013400030064,0,013400030007,VA,400,134,0003,0064,90,01340003006490,0.000000000000000,0.000000000000000,0,013400030007,0.000000000000000,1,CINCIN,CINCINNATI CITY OF,,801 PLUM ST,CINCINNATI OH 45202-5704,,,,CINCINNATI METROPOLITAN,HOUSING AUTHORITY,,,0.000000000000000,0,,,,0,CINCINNATI CITY OF ENGINE,,801 PLUM ST,CINCINNATI OH 45202,0,0,,,,,0,,0.000000000000000,,,0,0,,0.000000000000000,,,,,0,,,,,,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,CINCINNATI CITY OF                              ,13400030064,1340003006400,ROOM 122,RM 122, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,450.754558659461280,0.000000000000000
1387,219865,013400030062,0,013400030062,SF,510,134,0003,0062,0,01340003006200,10190.000000000000000,4210.000000000000000,1,,0.000000000000000,1,COPE  ,COPE BERNARD,,141 ROGER LN,FLORENCE KY 41042,NS HOPKINS ST           0,.0580 AC   R1 T4 S18,,MCCALLA MARK A,,Y,N,0.000000000000000,0,438,HOPKINS,ST,0,COPE BERNARD,COPE BERNARD,141 ROGER LN,FLORENCE KY 41042,0,0,,,,,40834,,0.000000000000000,2,,0,0,PC,0.058000000000000,,,,,0,Y,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,691.389999999999990,,0,COPE BERNARD                                    ,13400030062,1340003006200,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,233.348532710681980,0.000000000000000
1388,13092,013400030213,0,013400030213,C,456,134,0003,0213,0,01340003021300,760.000000000000000,160.000000000000000,1,,0.000000000000000,1,CINCIN,CINCINNATI CITY OF,,801 PLUM ST,CINCINNATI OH 45202-5704,440 HOPKINS ST FT IRR    ,PT SQ 4                  ,I BETTS ET AL SUB,CINCINNATI CITY OF THE,,Y,N,0.000000000000000,0,,HOPKINS,ST,0,CINCINNATI CITY OF BETTS ,,801 PLUM ST,CINCINNATI OH 45202,0,0,,,,,30286,,0.000000000000000,,,0,0,WE,0.005000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,14.510000000000000,,0,CINCINNATI CITY OF                              ,13400030213,1340003021300,ROOM 122,RM 122, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,70.014563309084537,0.000000000000000
1389,121339,013400030214,0,013400030214,MF,401,134,0003,0214,0,01340003021400,26400.000000000000000,196830.000000000000000,1,,0.000000000000000,1,432-43,432-434 HOPKINS LLC,,432-434 HOPKINS ST,CINCINNATI OH 45203,HOPKINS ST .060N S HOPKIN,S 55.71 FT E OFJOHN ST,,LAWSON STEPHEN G,& DAVID J BAILEY,Y,N,0.000000000000000,0,432,HOPKINS,ST,0,432-434 HOPKINS LLC,432-434 HOPKINS LLC,421 HOPKINS ST,CINCINNATI OH 45203,0,0,,,,,42026,,298000.000000000000000,3,,0,0,WD,0.060000000000000,,,,,0,Y,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,80329,432-434 HOPKINS LLC                             ,13400030214,1340003021400,,#2, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,236.937709716696500,0.000000000000000
1390,13093,013400030215,0,013400030215,PS,640,134,0003,0215,90,01340003021590,1600.000000000000000,320.000000000000000,1,,0.000000000000000,1,CINCIN,CINCINNATI CITY OF,,801 PLUM ST,CINCINNATI OH 45202-5704,430 HOPKINS ST FT IRR    ,PT SQ 4 EXEMPT           ,I BETTS ET AL SUB,,,Y,N,0.000000000000000,0,430,HOPKINS,ST,0,CINCINNATI CITY OF BETTS ,,801 PLUM ST,CINCINNATI OH 45202,0,0,,,,,32874,,0.000000000000000,,,0,0,WE,0.008000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,CINCINNATI CITY OF                              ,13400030215,1340003021590,ROOM 122,RM 122, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,94.845871627982973,0.000000000000000
1391,276101,013400030216,0,013400030216,PS,640,134,0003,0216,90,01340003021690,9040.000000000000000,1440.000000000000000,1,,0.000000000000000,1,CINCIN,CINCINNATI CITY OF,,801 PLUM ST,CINCINNATI OH 45202-5704,428 HOPKINS ST 19 X 97   ,IRR PT SQ 4 EXEMPT       ,I BETTS ET AL SUB,,,Y,N,0.000000000000000,0,428,HOPKINS,ST,0,CINCINNATI CITY OF BETTS ,,801 PLUM ST,CINCINNATI OH 45202,0,0,,,,,32874,,0.000000000000000,,,0,0,WE,0.040000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,CINCINNATI CITY OF                              ,13400030216,1340003021690,ROOM 122,RM 122, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,231.191254209975170,0.000000000000000
1392,276102,013400030217,0,013400030217,C,456,134,0003,0217,0,01340003021700,6730.000000000000000,1410.000000000000000,1,,0.000000000000000,1,CINCIN,CINCINNATI CITY OF,,801 PLUM ST,CINCINNATI OH 45202-5704,426 HOPKINS ST           ,19 X 97                  ,PT SQ 4 I BETTS ET AL SUB,CINCINNATI CITY OF THE,,Y,N,0.000000000000000,0,426,HOPKINS,ST,0,CINCINNATI CITY OF BETTS ,,801 PLUM ST,CINCINNATI OH 45202,0,0,,,,,30286,,0.000000000000000,,,0,0,WE,0.044000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,125.310000000000000,,0,CINCINNATI CITY OF                              ,13400030217,1340003021700,ROOM 122,RM 122, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,232.329534925128800,0.000000000000000
1393,276284,013400030218,0,013400030218,MF,530,134,0003,0218,0,01340003021800,7000.000000000000000,129160.000000000000000,1,,0.000000000000000,1,HOWARD,HOWARD JONATHAN MAURICE,,1107 ESTERS RD,IRVING TX 75061,424 HOPKINS ST  18 X 97  ,PT SQ 4 I BETTS ET AL SUB,,,,Y,N,0.000000000000000,0,424,HOPKINS,ST,0,HOWARD JONATHAN MAURICE,HOWARD JONATHAN MAURICE,1107 ESTERS RD,IRVING TX 75061,0,0,,,,,34785,,14000.000000000000000,,,0,0,WE,0.041000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,2872,HOWARD JONATHAN MAURICE                         ,13400030218,1340003021800,APT # 2203,APT # 2203, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,229.008360672585350,0.000000000000000
1394,164703,013400030219,0,013400030219,MF,530,134,0003,0219,0,01340003021900,7000.000000000000000,156980.000000000000000,1,,0.000000000000000,1,HOWARD,HOWARD EVERETT S,,1140 GROESBECK RD,CINCINNATI OH 45224,422 HOPKINS ST 18 X 97 SQ, 4 I BETTS ET AL SUB,,HOWARD ISAAC JR,,Y,N,0.000000000000000,0,422,HOPKINS,ST,0,HOWARD EVERETT S,HOWARD EVERETT S,1140 GROESBECK RD,CINCINNATI OH 45224,0,0,,,,,36332,,0.000000000000000,,,0,0,WE,0.042000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,4522.819999999999700,,0,HOWARD EVERETT S                                ,13400030219,1340003021900,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,228.566604685027760,0.000000000000000
1395,380280,013400030220,0,013400030220,MF,530,134,0003,0220,0,01340003022000,9720.000000000000000,110670.000000000000000,2,,0.000000000000000,1,MOORE ,MOORE CLARENCE J &,LILLIE M,2916 W 82 ND PL,INGLEWOOD CA 90305,420 HOPKINS ST           ,25 X 97                  ,PT SQ 4 I BETTS ET AL SUB,TJ & SONS PROPERTIES LLC,,Y,N,0.000000000000000,0,420,HOPKINS,ST,0,CORELOGIC,,2500 WESTFIELD DR,HOFFMAN ESTATES IL 60124,0,0,,,,,39051,,122000.000000000000000,1,,0,0,SV,0.055000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,71179,MOORE CLARENCE J & LILLIE M                     ,13400030220,1340003022000,P O BOX 2525,STE 102, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,243.410337719304040,0.000000000000000
